boro_code,boro_ct201,boro_name,cdeligibil,ct2010,ctlabel,ntacode,ntaname,puma,shape_area,shape_leng,BoroCTLbl,household_income_acs2018_Households (HH) Count,household_income_acs2018_HH 0-10k,household_income_acs2018_HH 10k-15k,household_income_acs2018_HH 15k-25k,household_income_acs2018_HH 25k-35k,household_income_acs2018_HH 35k-50k,household_income_acs2018_HH 50k-75k,household_income_acs2018_HH 75k-100k,household_income_acs2018_HH 100k-150k,household_income_acs2018_HH 150k-200k,household_income_acs2018_HH 200k-UP,household_income_acs2018_Household Median Income,Hospital N,Addresss,System,Number of,GFA,Year built,Latitude,Longitude
"2","2030100",Bronx,I,"030100","301",BX29,Spuyten Duyvil-Kingsbridge,"3701",1583340.3156000000890344381332397460938,5128.7412810200003150384873151779175,Bronx 301,"546",11.4,6.6,6.6,10.3,1.8,8.4,11,14.3,18.5,11.2,"89318",New York-Presbyterian Hospital - Allen Hospital,"5141 Broadway, New York, NY 10034",NewYork-Presbyterian,"196","393,924","1988",40.873370299999998,-73.915299099999999
"2","2031200",Bronx,I,"031200","312",BX31,Allerton-Pelham Gardens,"3704",2175834.0368200000375509262084960937500,7184.5709200299997974070720374584198,Bronx 312,"605",2.1,1.8,7.8,7.9,7.8,15.5,17.2,20.8,10.1,8.9,"90571",Jacobi Medical Center,"1400 Pelham Parkway, Bronx, NY 10461",Health+,"457","1,453,318","1957",40.855680900000003,-73.848425000000006
"2","2031400",Bronx,I,"031400","314",BX31,Allerton-Pelham Gardens,"3704",2272270.7900100001133978366851806640625,7230.0390123600000151782296597957611,Bronx 314,"646",1.4,0.9,8.7,4.3,11,10.7,18.6,21.8,13.2,9.4,"90909",Jacobi Medical Center,"1400 Pelham Parkway, Bronx, NY 10461",Health+,"457","1,453,318","1957",40.855680900000003,-73.848425000000006
"2","2033000",Bronx,E,"033000","330",BX07,Bronxdale,"3704",2218401.1891499999910593032836914062500,7143.7815078599996923003345727920532,Bronx 330,"2129",10.1,15.1,12.8,6.9,22.5,15.2,7.9,6.5,2.9,0,"38023",Jacobi Medical Center,"1400 Pelham Parkway, Bronx, NY 10461",Health+,"457","1,453,318","1957",40.855680900000003,-73.848425000000006
"2","2033000",Bronx,E,"033000","330",BX07,Bronxdale,"3704",2218401.1891499999910593032836914062500,7143.7815078599996923003345727920532,Bronx 330,"2129",10.1,15.1,12.8,6.9,22.5,15.2,7.9,6.5,2.9,0,"38023",Montefiore Medical Center - Henry & Lucy Moses Div,"111 East 210th Street, Bronx, NY 10467",Montefiore,"816","895,256","1972",40.879971900000001,-73.882069999999999
"2","2036000",Bronx,I,"036000","360",BX31,Allerton-Pelham Gardens,"3704",2857374.9672400001436471939086914062500,7630.0003154100004394422285258769989,Bronx 360,"926",6.5,3.9,4.4,12.5,11.2,14.7,11.2,20.3,7.5,7.8,"70588",Jacobi Medical Center,"1400 Pelham Parkway, Bronx, NY 10461",Health+,"457","1,453,318","1957",40.855680900000003,-73.848425000000006
"2","2036502",Bronx,E,"036502","365.02",BX17,East Tremont,"3705",1050346.5836100000888109207153320312500,4332.7091703799997048918157815933228,Bronx 365.02,"717",16,8.6,16.3,13.1,16.7,15.1,3.9,7.4,0.7,2.1,"31893",St. Barnabas Hospital Health System,"4422 Third Avenue, Bronx, NY 10457",Others,"422","421,234","1943",40.853918000000000,-73.892580100000004
"2","2036800",Bronx,E,"036800","368",BX44,Williamsbridge-Olinville,"3702",1820227.8689999999478459358215332031250,6000.4165290499995535355992615222931,Bronx 368,"600",6.3,9.3,13.7,11.3,13.8,13,8.2,13,6.3,5,"47333",Jacobi Medical Center,"1400 Pelham Parkway, Bronx, NY 10461",Health+,"457","1,453,318","1957",40.855680900000003,-73.848425000000006
"2","2036800",Bronx,E,"036800","368",BX44,Williamsbridge-Olinville,"3702",1820227.8689999999478459358215332031250,6000.4165290499995535355992615222931,Bronx 368,"600",6.3,9.3,13.7,11.3,13.8,13,8.2,13,6.3,5,"47333",Montefiore Medical Center-Wakefield Hospital,"600 East 233rd Street, Bronx, NY 10466",Montefiore,"321","617,567","1957",40.893757200000003,-73.863312899999997
"2","2037000",Bronx,E,"037000","370",BX44,Williamsbridge-Olinville,"3702",1709084.3514700001105666160583496093750,5159.5702416200001607649028301239014,Bronx 370,"793",5.8,3.5,9.2,9.8,20.4,23.5,11,7.6,4.4,4.8,"51979",Jacobi Medical Center,"1400 Pelham Parkway, Bronx, NY 10461",Health+,"457","1,453,318","1957",40.855680900000003,-73.848425000000006
"2","2037000",Bronx,E,"037000","370",BX44,Williamsbridge-Olinville,"3702",1709084.3514700001105666160583496093750,5159.5702416200001607649028301239014,Bronx 370,"793",5.8,3.5,9.2,9.8,20.4,23.5,11,7.6,4.4,4.8,"51979",Montefiore Medical Center-Wakefield Hospital,"600 East 233rd Street, Bronx, NY 10466",Montefiore,"321","617,567","1957",40.893757200000003,-73.863312899999997
"2","2037200",Bronx,E,"037200","372",BX44,Williamsbridge-Olinville,"3702",2008935.3652099999599158763885498046875,6270.8997092899999188375659286975861,Bronx 372,"766",1.7,6.4,12.1,17.1,16.1,22.5,12,5.9,3.3,3,"44500",Jacobi Medical Center,"1400 Pelham Parkway, Bronx, NY 10461",Health+,"457","1,453,318","1957",40.855680900000003,-73.848425000000006
"2","2037200",Bronx,E,"037200","372",BX44,Williamsbridge-Olinville,"3702",2008935.3652099999599158763885498046875,6270.8997092899999188375659286975861,Bronx 372,"766",1.7,6.4,12.1,17.1,16.1,22.5,12,5.9,3.3,3,"44500",Montefiore Medical Center - Henry & Lucy Moses Div,"111 East 210th Street, Bronx, NY 10467",Montefiore,"816","895,256","1972",40.879971900000001,-73.882069999999999
"2","2037200",Bronx,E,"037200","372",BX44,Williamsbridge-Olinville,"3702",2008935.3652099999599158763885498046875,6270.8997092899999188375659286975861,Bronx 372,"766",1.7,6.4,12.1,17.1,16.1,22.5,12,5.9,3.3,3,"44500",Montefiore Medical Center-Wakefield Hospital,"600 East 233rd Street, Bronx, NY 10466",Montefiore,"321","617,567","1957",40.893757200000003,-73.863312899999997
"2","2039200",Bronx,E,"039200","392",BX44,Williamsbridge-Olinville,"3702",1035565.1469700000016018748283386230469,4077.6975205200001255434472113847733,Bronx 392,"638",13.2,4.2,11.4,6.4,17.2,34.8,2.7,3.6,4.2,2.2,"44375",Montefiore Medical Center-Wakefield Hospital,"600 East 233rd Street, Bronx, NY 10466",Montefiore,"321","617,567","1957",40.893757200000003,-73.863312899999997
"2","2039400",Bronx,E,"039400","394",BX44,Williamsbridge-Olinville,"3702",1560974.4068199999164789915084838867188,5629.5804985200002192868851125240326,Bronx 394,"1682",15.2,10.3,18.7,6.2,9.8,19.2,9,7.5,2.4,1.6,"34355",Montefiore Medical Center-Wakefield Hospital,"600 East 233rd Street, Bronx, NY 10466",Montefiore,"321","617,567","1957",40.893757200000003,-73.863312899999997
"2","2039600",Bronx,E,"039600","396",BX44,Williamsbridge-Olinville,"3702",2402726.4967000000178813934326171875000,6233.3702132099997470504604279994965,Bronx 396,"1364",12.8,8.9,9.6,9.7,18,13.3,8.4,15,2.8,1.5,"44145",Montefiore Medical Center-Wakefield Hospital,"600 East 233rd Street, Bronx, NY 10466",Montefiore,"321","617,567","1957",40.893757200000003,-73.863312899999997
"2","2039800",Bronx,I,"039800","398",BX44,Williamsbridge-Olinville,"3702",2172955.4641300002112984657287597656250,5909.0341944800002238480374217033386,Bronx 398,"1065",8,0,3.2,7.4,10,18.5,18.3,24.5,5,5.2,"77825",Montefiore Medical Center-Wakefield Hospital,"600 East 233rd Street, Bronx, NY 10466",Montefiore,"321","617,567","1957",40.893757200000003,-73.863312899999997
"2","2040100",Bronx,E,"040100","401",BX05,Bedford Park-Fordham North,"3706",1841945.8803399999160319566726684570313,5663.3641574499997659586369991302490,Bronx 401,"1510",14.5,8.1,21.4,6.1,16.1,17.8,10.1,5.2,0,0.7,"34934",St. Barnabas Hospital Health System,"4422 Third Avenue, Bronx, NY 10457",Others,"422","421,234","1943",40.853918000000000,-73.892580100000004
"2","2040303",Bronx,E,"040303","403.03",BX28,Van Cortlandt Village,"3701",949187.8450830000219866633415222167969,3875.7712909799997760273981839418411,Bronx 403.03,"1541",10,5.4,19,11.6,15.5,17.6,10.1,7.5,1.4,1.9,"37330",St. Barnabas Hospital Health System,"4422 Third Avenue, Bronx, NY 10457",Others,"422","421,234","1943",40.853918000000000,-73.892580100000004
"2","2040303",Bronx,E,"040303","403.03",BX28,Van Cortlandt Village,"3701",949187.8450830000219866633415222167969,3875.7712909799997760273981839418411,Bronx 403.03,"1541",10,5.4,19,11.6,15.5,17.6,10.1,7.5,1.4,1.9,"37330",North Central Bronx Hospital,"3424 Kossuth Avenue & 210th Street, Bronx, NY 10467",Health+,"213","204,200","1972",40.880474900000003,-73.883319200000003
"2","2040304",Bronx,E,"040304","403.04",BX28,Van Cortlandt Village,"3701",723328.3203059999505057930946350097656,3459.3189200900001196714583784341812,Bronx 403.04,"1203",14,21,17.1,6.4,12.9,7.8,14.5,4.8,1.5,0,"24004",St. Barnabas Hospital Health System,"4422 Third Avenue, Bronx, NY 10457",Others,"422","421,234","1943",40.853918000000000,-73.892580100000004
"2","2040400",Bronx,E,"040400","404",BX44,Williamsbridge-Olinville,"3702",2316966.9628400001674890518188476562500,6116.0270241600001099868677556514740,Bronx 404,"1090",12.2,3.2,4.4,12.5,12.5,13.4,10.9,23.5,0.4,7.1,"67273",Montefiore Medical Center-Wakefield Hospital,"600 East 233rd Street, Bronx, NY 10466",Montefiore,"321","617,567","1957",40.893757200000003,-73.863312899999997
"2","2040501",Bronx,E,"040501","405.01",BX05,Bedford Park-Fordham North,"3706",873437.2411629999987781047821044921875,4542.8052760199998374446295201778412,Bronx 405.01,"1332",8.6,8.9,17.2,7.1,17.3,21.2,9.1,6.5,2,2.1,"37165",St. Barnabas Hospital Health System,"4422 Third Avenue, Bronx, NY 10457",Others,"422","421,234","1943",40.853918000000000,-73.892580100000004
"2","2040501",Bronx,E,"040501","405.01",BX05,Bedford Park-Fordham North,"3706",873437.2411629999987781047821044921875,4542.8052760199998374446295201778412,Bronx 405.01,"1332",8.6,8.9,17.2,7.1,17.3,21.2,9.1,6.5,2,2.1,"37165",North Central Bronx Hospital,"3424 Kossuth Avenue & 210th Street, Bronx, NY 10467",Health+,"213","204,200","1972",40.880474900000003,-73.883319200000003
"2","2040502",Bronx,E,"040502","405.02",BX05,Bedford Park-Fordham North,"3706",1534114.6706900000572204589843750000000,5358.5702991799998926580883562564850,Bronx 405.02,"2265",19.2,9.8,12,8.7,12.6,11.5,11.3,4.7,3.9,6.4,"37586",St. Barnabas Hospital Health System,"4422 Third Avenue, Bronx, NY 10457",Others,"422","421,234","1943",40.853918000000000,-73.892580100000004
"2","2040502",Bronx,E,"040502","405.02",BX05,Bedford Park-Fordham North,"3706",1534114.6706900000572204589843750000000,5358.5702991799998926580883562564850,Bronx 405.02,"2265",19.2,9.8,12,8.7,12.6,11.5,11.3,4.7,3.9,6.4,"37586",Montefiore Medical Center - Henry & Lucy Moses Div,"111 East 210th Street, Bronx, NY 10467",Montefiore,"816","895,256","1972",40.879971900000001,-73.882069999999999
"2","2040502",Bronx,E,"040502","405.02",BX05,Bedford Park-Fordham North,"3706",1534114.6706900000572204589843750000000,5358.5702991799998926580883562564850,Bronx 405.02,"2265",19.2,9.8,12,8.7,12.6,11.5,11.3,4.7,3.9,6.4,"37586",North Central Bronx Hospital,"3424 Kossuth Avenue & 210th Street, Bronx, NY 10467",Health+,"213","204,200","1972",40.880474900000003,-73.883319200000003
"2","2040600",Bronx,E,"040600","406",BX44,Williamsbridge-Olinville,"3702",2403938.4725799998268485069274902343750,6241.5670284699999683653004467487335,Bronx 406,"1188",12.6,7.3,11.6,10.8,12.7,17.2,5.7,14.4,3.6,4,"45391",Montefiore Medical Center-Wakefield Hospital,"600 East 233rd Street, Bronx, NY 10466",Montefiore,"321","617,567","1957",40.893757200000003,-73.863312899999997
"2","2040701",Bronx,E,"040701","407.01",BX28,Van Cortlandt Village,"3701",630565.9647569999797269701957702636719,3907.0327006399998026608955115079880,Bronx 407.01,"1223",11.1,12.1,18.4,9.5,10.8,18.8,7.9,8.9,0,2.5,"34007",North Central Bronx Hospital,"3424 Kossuth Avenue & 210th Street, Bronx, NY 10467",Health+,"213","204,200","1972",40.880474900000003,-73.883319200000003
"2","2042200",Bronx,E,"042200","422",BX44,Williamsbridge-Olinville,"3702",1884434.5534300000872462987899780273438,5599.1612366999997902894392609596252,Bronx 422,"1103",11.5,3.3,8.1,10.7,18,18,1.7,18.5,9.4,0.9,"46641",Montefiore Medical Center-Wakefield Hospital,"600 East 233rd Street, Bronx, NY 10466",Montefiore,"321","617,567","1957",40.893757200000003,-73.863312899999997
"2","2042300",Bronx,E,"042300","423",BX43,Norwood,"3706",1939179.5950299999676644802093505859375,6174.6635688699998354422859847545624,Bronx 423,"1368",14.8,7.3,10.6,8.2,17,10.5,13.9,9.5,6.4,1.8,"37461",Montefiore Medical Center - Henry & Lucy Moses Div,"111 East 210th Street, Bronx, NY 10467",Montefiore,"816","895,256","1972",40.879971900000001,-73.882069999999999
"2","2042400",Bronx,E,"042400","424",BX44,Williamsbridge-Olinville,"3702",1882378.3705200001131743192672729492188,5694.3718349999999190913513302803040,Bronx 424,"844",10.1,3.1,6.6,7.6,6.3,14.7,16.1,21.6,8.5,5.5,"76400",Montefiore Medical Center-Wakefield Hospital,"600 East 233rd Street, Bronx, NY 10466",Montefiore,"321","617,567","1957",40.893757200000003,-73.863312899999997
"2","2042800",Bronx,I,"042800","428",BX62,Woodlawn-Wakefield,"3702",1821035.0792499999515712261199951171875,5422.9801909699999669101089239120483,Bronx 428,"716",7,3.6,3.5,4.7,10.3,19,15.8,23.3,6,6.7,"79531",Montefiore Medical Center-Wakefield Hospital,"600 East 233rd Street, Bronx, NY 10466",Montefiore,"321","617,567","1957",40.893757200000003,-73.863312899999997
"2","2042902",Bronx,E,"042902","429.02",BX43,Norwood,"3706",1011499.0213200000580400228500366210938,4590.9056066900002406327985227108002,Bronx 429.02,"1599",11.8,11.7,14.1,14.7,15.4,14.4,7.5,8.1,2.3,0,"31678",Montefiore Medical Center - Henry & Lucy Moses Div,"111 East 210th Street, Bronx, NY 10467",Montefiore,"816","895,256","1972",40.879971900000001,-73.882069999999999
"2","2043000",Bronx,I,"043000","430",BX62,Woodlawn-Wakefield,"3702",2219376.1642700000666081905364990234375,5850.8967937199995503760874271392822,Bronx 430,"1012",1.8,9,11.4,4.5,14.2,13,17.3,15.3,2.2,11.3,"63214",Montefiore Medical Center-Wakefield Hospital,"600 East 233rd Street, Bronx, NY 10466",Montefiore,"321","617,567","1957",40.893757200000003,-73.863312899999997
"2","2043400",Bronx,E,"043400","434",BX62,Woodlawn-Wakefield,"3702",3761012.9160899999551475048065185546875,10436.3510145000000193249434232711792,Bronx 434,"1257",14.3,6.8,6.4,11.1,12.8,16.5,11.7,14.7,3.6,2,"49189",Montefiore Medical Center-Wakefield Hospital,"600 East 233rd Street, Bronx, NY 10466",Montefiore,"321","617,567","1957",40.893757200000003,-73.863312899999997
"2","2043600",Bronx,E,"043600","436",BX62,Woodlawn-Wakefield,"3702",1679294.2195299998857080936431884765625,5633.9549831599997560260817408561707,Bronx 436,"717",15.3,1.5,2.9,5,7.9,28.3,6.8,14.6,11.7,5.7,"67882",Montefiore Medical Center-Wakefield Hospital,"600 East 233rd Street, Bronx, NY 10466",Montefiore,"321","617,567","1957",40.893757200000003,-73.863312899999997
"4","4000200",Queens,E,"000200","2",QN53,Woodhaven,"4111",1665497.0440799999050796031951904296875,5114.3751589900002727517858147621155,Queens 2,"935",1.6,3.9,9,11.4,10.7,15.3,9.4,19.9,10.3,8.6,"72813",Long Island Jewish Forest Hills,"102-01 66th Road, Forest Hills, NY 11375",Northwell,"312","289,415","1953",40.729058000000002,-73.853763200000003
"4","4001000",Queens,E,"001000","10",QN53,Woodhaven,"4111",1743090.0117699999827891588211059570313,5286.5104720500003168126568198204041,Queens 10,"945",4.7,1.2,9.4,7.7,7.6,12.1,13.9,25,12.9,5.6,"91350",Jamaica Hospital Medical Center,"89-10 Van Wyck Expressway, Jamaica, NY 11418",Others,"402","484,470","1987",40.700592999999998,-73.818528700000002
"4","4001000",Queens,E,"001000","10",QN53,Woodhaven,"4111",1743090.0117699999827891588211059570313,5286.5104720500003168126568198204041,Queens 10,"945",4.7,1.2,9.4,7.7,7.6,12.1,13.9,25,12.9,5.6,"91350",Long Island Jewish Forest Hills,"102-01 66th Road, Forest Hills, NY 11375",Northwell,"312","289,415","1953",40.729058000000002,-73.853763200000003
"4","4001400",Queens,E,"001400","14",QN53,Woodhaven,"4111",2305944.3411500002257525920867919921875,6059.9629923100001178681850433349609,Queens 14,"1064",3.8,3.9,0.7,4.1,18.7,23.8,12.1,21.9,7,4,"66938",Jamaica Hospital Medical Center,"89-10 Van Wyck Expressway, Jamaica, NY 11418",Others,"402","484,470","1987",40.700592999999998,-73.818528700000002
"4","4001400",Queens,E,"001400","14",QN53,Woodhaven,"4111",2305944.3411500002257525920867919921875,6059.9629923100001178681850433349609,Queens 14,"1064",3.8,3.9,0.7,4.1,18.7,23.8,12.1,21.9,7,4,"66938",Long Island Jewish Forest Hills,"102-01 66th Road, Forest Hills, NY 11375",Northwell,"312","289,415","1953",40.729058000000002,-73.853763200000003
"4","4001600",Queens,E,"001600","16",QN53,Woodhaven,"4111",1623632.6872099998872727155685424804688,5985.3071135800000774906948208808899,Queens 16,"793",7.3,0.3,4.2,4.3,10,11.6,21.9,22.4,12.4,5.7,"84750",Jamaica Hospital Medical Center,"89-10 Van Wyck Expressway, Jamaica, NY 11418",Others,"402","484,470","1987",40.700592999999998,-73.818528700000002
"4","4001600",Queens,E,"001600","16",QN53,Woodhaven,"4111",1623632.6872099998872727155685424804688,5985.3071135800000774906948208808899,Queens 16,"793",7.3,0.3,4.2,4.3,10,11.6,21.9,22.4,12.4,5.7,"84750",Long Island Jewish Forest Hills,"102-01 66th Road, Forest Hills, NY 11375",Northwell,"312","289,415","1953",40.729058000000002,-73.853763200000003
"4","4002800",Queens,E,"002800","28",QN54,Richmond Hill,"4111",2386683.2679599998518824577331542968750,6400.4309192399996391031891107559204,Queens 28,"931",5.4,2.9,7.4,10.5,17.7,18.6,7.6,14.6,7.7,7.5,"57782",Jamaica Hospital Medical Center,"89-10 Van Wyck Expressway, Jamaica, NY 11418",Others,"402","484,470","1987",40.700592999999998,-73.818528700000002
"4","4003100",Queens,I,"003100","31",QN68,Queensbridge-Ravenswood-Long Island City,"4101",1775765.1328799999319016933441162109375,6683.0106275799998911679722368717194,Queens 31,"408",3.7,8.3,5.4,9.6,11.5,20.3,13.7,22.5,2.9,2,"60192",Mount Sinai Hospital - Mount Sinai Hospital of Queens,"25-10 30th Avenue, Long Island City, NY 11102",Mount Sinai,"228","217,951","1950",40.768388899999998,-73.927083999999994
"4","4003800",Queens,E,"003800","38",QN53,Woodhaven,"4111",1896703.6067300001159310340881347656250,7114.9208439499998348765075206756592,Queens 38,"733",6.3,2,7.6,9.3,12.8,12.1,17.3,23.6,5.7,3.1,"74856",Jamaica Hospital Medical Center,"89-10 Van Wyck Expressway, Jamaica, NY 11418",Others,"402","484,470","1987",40.700592999999998,-73.818528700000002
"4","4003900",Queens,I,"003900","39",QN68,Queensbridge-Ravenswood-Long Island City,"4101",1580667.0317999999970197677612304687500,7160.5498378499996761092916131019592,Queens 39,"409",3.2,5.4,12.5,13,20.3,12.5,7.1,7.8,8.1,10.3,"46607",Mount Sinai Hospital - Mount Sinai Hospital of Queens,"25-10 30th Avenue, Long Island City, NY 11102",Mount Sinai,"228","217,951","1950",40.768388899999998,-73.927083999999994
"4","4003900",Queens,I,"003900","39",QN68,Queensbridge-Ravenswood-Long Island City,"4101",1580667.0317999999970197677612304687500,7160.5498378499996761092916131019592,Queens 39,"409",3.2,5.4,12.5,13,20.3,12.5,7.1,7.8,8.1,10.3,"46607",Hospital for Special Surgery,"535 E 70th Street, New York, NY 10021",NewYork-Presbyterian,"215","422,128","1955",40.764911200000000,-73.954565099999996
"4","4005100",Queens,E,"005100","51",QN68,Queensbridge-Ravenswood-Long Island City,"4101",1476104.5929499999620020389556884765625,5387.3670519699999204021878540515900,Queens 51,"693",7.4,3.6,6.8,17,13.9,13.7,9.5,18.3,4.6,5.2,"50742",Mount Sinai Hospital - Mount Sinai Hospital of Queens,"25-10 30th Avenue, Long Island City, NY 11102",Mount Sinai,"228","217,951","1950",40.768388899999998,-73.927083999999994
"4","4006502",Queens,E,"006502","65.02",QN70,Astoria,"4101",1650722.2631900000851601362228393554688,5907.4910160600002200226299464702606,Queens 65.02,"1717",10,2.5,3.7,4.8,11,10.3,19.9,22,9.3,6.5,"84211",Mount Sinai Hospital - Mount Sinai Hospital of Queens,"25-10 30th Avenue, Long Island City, NY 11102",Mount Sinai,"228","217,951","1950",40.768388899999998,-73.927083999999994
"4","4007900",Queens,E,"007900","79",QN71,Old Astoria,"4101",1727511.1234800000675022602081298828125,5365.9013483799999448820017278194427,Queens 79,"1178",1.9,4.3,21.9,12.2,6.5,14.2,8.9,17.5,4.3,8.2,"52011",Mount Sinai Hospital - Mount Sinai Hospital of Queens,"25-10 30th Avenue, Long Island City, NY 11102",Mount Sinai,"228","217,951","1950",40.768388899999998,-73.927083999999994
"4","4009400",Queens,E,"009400","94",QN55,South Ozone Park,"4113",1869642.0491599999368190765380859375000,7131.9309911099999226280488073825836,Queens 94,"774",8.1,3,11.5,9.4,8.4,20,12.5,14.7,5.2,7.1,"58030",Jamaica Hospital Medical Center,"89-10 Van Wyck Expressway, Jamaica, NY 11418",Others,"402","484,470","1987",40.700592999999998,-73.818528700000002
