"","Provider Name","DRG_num","Discharge_Year","Variable","YoY_Change","system"
"1375","NEW YORK-PRESBYTERIAN HOSPITAL","312",2016,"Total_Payments",2.5,"NewYork-Presbyterian"
"1376","NEW YORK-PRESBYTERIAN HOSPITAL","312",2016,"Non_Medicare_Payments",2.7,"NewYork-Presbyterian"
"1377","NEW YORK-PRESBYTERIAN HOSPITAL","312",2017,"Discharges",1.2,"NewYork-Presbyterian"
"1378","NEW YORK-PRESBYTERIAN HOSPITAL","312",2017,"Medicare_Payments",4,"NewYork-Presbyterian"
"1379","NEW YORK-PRESBYTERIAN HOSPITAL","312",2017,"Total_Payments",0.2,"NewYork-Presbyterian"
"1380","NEW YORK-PRESBYTERIAN HOSPITAL","312",2017,"Non_Medicare_Payments",-13.7,"NewYork-Presbyterian"
"1381","NEW YORK-PRESBYTERIAN HOSPITAL","392",2015,"Discharges",-15.5,"NewYork-Presbyterian"
"1382","NEW YORK-PRESBYTERIAN HOSPITAL","392",2015,"Medicare_Payments",0,"NewYork-Presbyterian"
"1383","NEW YORK-PRESBYTERIAN HOSPITAL","392",2015,"Total_Payments",-0.2,"NewYork-Presbyterian"
"1384","NEW YORK-PRESBYTERIAN HOSPITAL","392",2015,"Non_Medicare_Payments",-0.8,"NewYork-Presbyterian"
"1385","NEW YORK-PRESBYTERIAN HOSPITAL","392",2016,"Discharges",-8,"NewYork-Presbyterian"
"1386","NEW YORK-PRESBYTERIAN HOSPITAL","392",2016,"Medicare_Payments",0.8,"NewYork-Presbyterian"
"1387","NEW YORK-PRESBYTERIAN HOSPITAL","392",2016,"Total_Payments",1.3,"NewYork-Presbyterian"
"1388","NEW YORK-PRESBYTERIAN HOSPITAL","392",2016,"Non_Medicare_Payments",3.4,"NewYork-Presbyterian"
"1389","NEW YORK-PRESBYTERIAN HOSPITAL","392",2017,"Discharges",-3.5,"NewYork-Presbyterian"
"1390","NEW YORK-PRESBYTERIAN HOSPITAL","392",2017,"Medicare_Payments",-2.9,"NewYork-Presbyterian"
"1391","NEW YORK-PRESBYTERIAN HOSPITAL","392",2017,"Total_Payments",-3.4,"NewYork-Presbyterian"
"1392","NEW YORK-PRESBYTERIAN HOSPITAL","392",2017,"Non_Medicare_Payments",-5,"NewYork-Presbyterian"
"1393","NEW YORK-PRESBYTERIAN HOSPITAL","470",2015,"Discharges",-1.2,"NewYork-Presbyterian"
"1394","NEW YORK-PRESBYTERIAN HOSPITAL","470",2015,"Medicare_Payments",-0.4,"NewYork-Presbyterian"
"1395","NEW YORK-PRESBYTERIAN HOSPITAL","470",2015,"Total_Payments",-0.5,"NewYork-Presbyterian"
"1396","NEW YORK-PRESBYTERIAN HOSPITAL","470",2015,"Non_Medicare_Payments",-0.9,"NewYork-Presbyterian"
"1397","NEW YORK-PRESBYTERIAN HOSPITAL","470",2016,"Discharges",11.5,"NewYork-Presbyterian"
"1398","NEW YORK-PRESBYTERIAN HOSPITAL","470",2016,"Medicare_Payments",0.2,"NewYork-Presbyterian"
"1399","NEW YORK-PRESBYTERIAN HOSPITAL","470",2016,"Total_Payments",-3.3,"NewYork-Presbyterian"
"1400","NEW YORK-PRESBYTERIAN HOSPITAL","470",2016,"Non_Medicare_Payments",-17.9,"NewYork-Presbyterian"
"1401","NEW YORK-PRESBYTERIAN HOSPITAL","470",2017,"Discharges",-14.5,"NewYork-Presbyterian"
"1402","NEW YORK-PRESBYTERIAN HOSPITAL","470",2017,"Medicare_Payments",-1.8,"NewYork-Presbyterian"
"1403","NEW YORK-PRESBYTERIAN HOSPITAL","470",2017,"Total_Payments",0.7,"NewYork-Presbyterian"
"1404","NEW YORK-PRESBYTERIAN HOSPITAL","470",2017,"Non_Medicare_Payments",13.1,"NewYork-Presbyterian"
"1405","NEW YORK-PRESBYTERIAN HOSPITAL","871",2015,"Discharges",13.8,"NewYork-Presbyterian"
"1406","NEW YORK-PRESBYTERIAN HOSPITAL","871",2015,"Medicare_Payments",-2.8,"NewYork-Presbyterian"
"1407","NEW YORK-PRESBYTERIAN HOSPITAL","871",2015,"Total_Payments",-7.3,"NewYork-Presbyterian"
"1408","NEW YORK-PRESBYTERIAN HOSPITAL","871",2015,"Non_Medicare_Payments",-25,"NewYork-Presbyterian"
"1409","NEW YORK-PRESBYTERIAN HOSPITAL","871",2016,"Discharges",-13.9,"NewYork-Presbyterian"
"1410","NEW YORK-PRESBYTERIAN HOSPITAL","871",2016,"Medicare_Payments",2.1,"NewYork-Presbyterian"
"1411","NEW YORK-PRESBYTERIAN HOSPITAL","871",2016,"Total_Payments",2.8,"NewYork-Presbyterian"
"1412","NEW YORK-PRESBYTERIAN HOSPITAL","871",2016,"Non_Medicare_Payments",6.4,"NewYork-Presbyterian"
"1413","NEW YORK-PRESBYTERIAN HOSPITAL","871",2017,"Discharges",6.8,"NewYork-Presbyterian"
"1414","NEW YORK-PRESBYTERIAN HOSPITAL","871",2017,"Medicare_Payments",3.7,"NewYork-Presbyterian"
"1415","NEW YORK-PRESBYTERIAN HOSPITAL","871",2017,"Total_Payments",3,"NewYork-Presbyterian"
"1416","NEW YORK-PRESBYTERIAN HOSPITAL","871",2017,"Non_Medicare_Payments",-0.2,"NewYork-Presbyterian"
"1417","NEW YORK-PRESBYTERIAN/QUEENS","291",2015,"Discharges",2.6,"NewYork-Presbyterian"
"1418","NEW YORK-PRESBYTERIAN/QUEENS","291",2015,"Medicare_Payments",-1,"NewYork-Presbyterian"
"1419","NEW YORK-PRESBYTERIAN/QUEENS","291",2015,"Total_Payments",2.3,"NewYork-Presbyterian"
"1420","NEW YORK-PRESBYTERIAN/QUEENS","291",2015,"Non_Medicare_Payments",34,"NewYork-Presbyterian"
"1421","NEW YORK-PRESBYTERIAN/QUEENS","291",2016,"Discharges",17.4,"NewYork-Presbyterian"
"1422","NEW YORK-PRESBYTERIAN/QUEENS","291",2016,"Medicare_Payments",2.1,"NewYork-Presbyterian"
"1423","NEW YORK-PRESBYTERIAN/QUEENS","291",2016,"Total_Payments",3.3,"NewYork-Presbyterian"
"1424","NEW YORK-PRESBYTERIAN/QUEENS","291",2016,"Non_Medicare_Payments",11.5,"NewYork-Presbyterian"
"1425","NEW YORK-PRESBYTERIAN/QUEENS","291",2017,"Discharges",49.5,"NewYork-Presbyterian"
"1426","NEW YORK-PRESBYTERIAN/QUEENS","291",2017,"Medicare_Payments",-3.6,"NewYork-Presbyterian"
"1427","NEW YORK-PRESBYTERIAN/QUEENS","291",2017,"Total_Payments",-4.8,"NewYork-Presbyterian"
"1428","NEW YORK-PRESBYTERIAN/QUEENS","291",2017,"Non_Medicare_Payments",-12.2,"NewYork-Presbyterian"
"1429","NEW YORK-PRESBYTERIAN/QUEENS","312",2015,"Discharges",-22.7,"NewYork-Presbyterian"
"1430","NEW YORK-PRESBYTERIAN/QUEENS","312",2015,"Medicare_Payments",3.1,"NewYork-Presbyterian"
"1431","NEW YORK-PRESBYTERIAN/QUEENS","312",2015,"Total_Payments",5.3,"NewYork-Presbyterian"
"1432","NEW YORK-PRESBYTERIAN/QUEENS","312",2015,"Non_Medicare_Payments",15.7,"NewYork-Presbyterian"
"1433","NEW YORK-PRESBYTERIAN/QUEENS","312",2016,"Discharges",27.9,"NewYork-Presbyterian"
"1434","NEW YORK-PRESBYTERIAN/QUEENS","312",2016,"Medicare_Payments",7.5,"NewYork-Presbyterian"
"1435","NEW YORK-PRESBYTERIAN/QUEENS","312",2016,"Total_Payments",4.3,"NewYork-Presbyterian"
"1436","NEW YORK-PRESBYTERIAN/QUEENS","312",2016,"Non_Medicare_Payments",-9.2,"NewYork-Presbyterian"
"1437","NEW YORK-PRESBYTERIAN/QUEENS","312",2017,"Discharges",31,"NewYork-Presbyterian"
"1438","NEW YORK-PRESBYTERIAN/QUEENS","312",2017,"Medicare_Payments",-2,"NewYork-Presbyterian"
"1439","NEW YORK-PRESBYTERIAN/QUEENS","312",2017,"Total_Payments",-2.8,"NewYork-Presbyterian"
"1440","NEW YORK-PRESBYTERIAN/QUEENS","312",2017,"Non_Medicare_Payments",-6.8,"NewYork-Presbyterian"
"1441","NEW YORK-PRESBYTERIAN/QUEENS","392",2015,"Discharges",-8.5,"NewYork-Presbyterian"
"1442","NEW YORK-PRESBYTERIAN/QUEENS","392",2015,"Medicare_Payments",3,"NewYork-Presbyterian"
"1443","NEW YORK-PRESBYTERIAN/QUEENS","392",2015,"Total_Payments",1.1,"NewYork-Presbyterian"
"1444","NEW YORK-PRESBYTERIAN/QUEENS","392",2015,"Non_Medicare_Payments",-6.4,"NewYork-Presbyterian"
"1445","NEW YORK-PRESBYTERIAN/QUEENS","392",2016,"Discharges",-25.9,"NewYork-Presbyterian"
"1446","NEW YORK-PRESBYTERIAN/QUEENS","392",2016,"Medicare_Payments",-1.6,"NewYork-Presbyterian"
"1447","NEW YORK-PRESBYTERIAN/QUEENS","392",2016,"Total_Payments",1.1,"NewYork-Presbyterian"
"1448","NEW YORK-PRESBYTERIAN/QUEENS","392",2016,"Non_Medicare_Payments",12.8,"NewYork-Presbyterian"
"1449","NEW YORK-PRESBYTERIAN/QUEENS","392",2017,"Discharges",32.5,"NewYork-Presbyterian"
"1450","NEW YORK-PRESBYTERIAN/QUEENS","392",2017,"Medicare_Payments",-0.4,"NewYork-Presbyterian"
"1451","NEW YORK-PRESBYTERIAN/QUEENS","392",2017,"Total_Payments",-0.7,"NewYork-Presbyterian"
"1452","NEW YORK-PRESBYTERIAN/QUEENS","392",2017,"Non_Medicare_Payments",-1.7,"NewYork-Presbyterian"
"1453","NEW YORK-PRESBYTERIAN/QUEENS","470",2015,"Discharges",-1.9,"NewYork-Presbyterian"
"1454","NEW YORK-PRESBYTERIAN/QUEENS","470",2015,"Medicare_Payments",-0.5,"NewYork-Presbyterian"
"1455","NEW YORK-PRESBYTERIAN/QUEENS","470",2015,"Total_Payments",-1.1,"NewYork-Presbyterian"
"1456","NEW YORK-PRESBYTERIAN/QUEENS","470",2015,"Non_Medicare_Payments",-4.6,"NewYork-Presbyterian"
"1457","NEW YORK-PRESBYTERIAN/QUEENS","470",2016,"Discharges",-1.4,"NewYork-Presbyterian"
"1458","NEW YORK-PRESBYTERIAN/QUEENS","470",2016,"Medicare_Payments",5.2,"NewYork-Presbyterian"
"1459","NEW YORK-PRESBYTERIAN/QUEENS","470",2016,"Total_Payments",0.4,"NewYork-Presbyterian"
"1460","NEW YORK-PRESBYTERIAN/QUEENS","470",2016,"Non_Medicare_Payments",-26.6,"NewYork-Presbyterian"
"1461","NEW YORK-PRESBYTERIAN/QUEENS","470",2017,"Discharges",20.4,"NewYork-Presbyterian"
"1462","NEW YORK-PRESBYTERIAN/QUEENS","470",2017,"Medicare_Payments",-3.4,"NewYork-Presbyterian"
"1463","NEW YORK-PRESBYTERIAN/QUEENS","470",2017,"Total_Payments",-3.2,"NewYork-Presbyterian"
"1464","NEW YORK-PRESBYTERIAN/QUEENS","470",2017,"Non_Medicare_Payments",-1.9,"NewYork-Presbyterian"
"1465","NEW YORK-PRESBYTERIAN/QUEENS","871",2015,"Discharges",-17,"NewYork-Presbyterian"
"1466","NEW YORK-PRESBYTERIAN/QUEENS","871",2015,"Medicare_Payments",0.9,"NewYork-Presbyterian"
"1467","NEW YORK-PRESBYTERIAN/QUEENS","871",2015,"Total_Payments",0,"NewYork-Presbyterian"
"1468","NEW YORK-PRESBYTERIAN/QUEENS","871",2015,"Non_Medicare_Payments",-5.8,"NewYork-Presbyterian"
"1469","NEW YORK-PRESBYTERIAN/QUEENS","871",2016,"Discharges",1.9,"NewYork-Presbyterian"
"1470","NEW YORK-PRESBYTERIAN/QUEENS","871",2016,"Medicare_Payments",2.3,"NewYork-Presbyterian"
"1471","NEW YORK-PRESBYTERIAN/QUEENS","871",2016,"Total_Payments",1.2,"NewYork-Presbyterian"
"1472","NEW YORK-PRESBYTERIAN/QUEENS","871",2016,"Non_Medicare_Payments",-7,"NewYork-Presbyterian"
"1473","NEW YORK-PRESBYTERIAN/QUEENS","871",2017,"Discharges",5,"NewYork-Presbyterian"
"1474","NEW YORK-PRESBYTERIAN/QUEENS","871",2017,"Medicare_Payments",-3.7,"NewYork-Presbyterian"
"1475","NEW YORK-PRESBYTERIAN/QUEENS","871",2017,"Total_Payments",-3.1,"NewYork-Presbyterian"
"1476","NEW YORK-PRESBYTERIAN/QUEENS","871",2017,"Non_Medicare_Payments",2.2,"NewYork-Presbyterian"
"1477","NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.","291",2015,"Discharges",-0.9,"NewYork-Presbyterian"
"1478","NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.","291",2015,"Medicare_Payments",-6.7,"NewYork-Presbyterian"
"1479","NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.","291",2015,"Total_Payments",-5.5,"NewYork-Presbyterian"
"1480","NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.","291",2015,"Non_Medicare_Payments",17,"NewYork-Presbyterian"
"1481","NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.","291",2016,"Discharges",-24.8,"NewYork-Presbyterian"
"1482","NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.","291",2016,"Medicare_Payments",-15.1,"NewYork-Presbyterian"
"1483","NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.","291",2016,"Total_Payments",-13.1,"NewYork-Presbyterian"
"1484","NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.","291",2016,"Non_Medicare_Payments",16.9,"NewYork-Presbyterian"
"1485","NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.","291",2017,"Discharges",72.2,"NewYork-Presbyterian"
"1486","NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.","291",2017,"Medicare_Payments",8.5,"NewYork-Presbyterian"
"1487","NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.","291",2017,"Total_Payments",6.2,"NewYork-Presbyterian"
"1488","NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.","291",2017,"Non_Medicare_Payments",-19.2,"NewYork-Presbyterian"
"1489","NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.","312",2015,"Discharges",-7.4,"NewYork-Presbyterian"
"1490","NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.","312",2015,"Medicare_Payments",0.6,"NewYork-Presbyterian"
"1491","NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.","312",2015,"Total_Payments",-1.9,"NewYork-Presbyterian"
"1492","NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.","312",2015,"Non_Medicare_Payments",-14.4,"NewYork-Presbyterian"
"1493","NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.","312",2016,"Discharges",-12,"NewYork-Presbyterian"
"1494","NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.","312",2016,"Medicare_Payments",-0.5,"NewYork-Presbyterian"
"1495","NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.","312",2016,"Total_Payments",2.5,"NewYork-Presbyterian"
"1496","NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.","312",2016,"Non_Medicare_Payments",20.3,"NewYork-Presbyterian"
"1497","NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.","312",2017,"Discharges",28.4,"NewYork-Presbyterian"
"1498","NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.","312",2017,"Medicare_Payments",4.1,"NewYork-Presbyterian"
"1499","NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.","312",2017,"Total_Payments",2.4,"NewYork-Presbyterian"
"1500","NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.","312",2017,"Non_Medicare_Payments",-6,"NewYork-Presbyterian"
"1501","NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.","392",2015,"Discharges",-23.3,"NewYork-Presbyterian"
"1502","NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.","392",2015,"Medicare_Payments",-3.2,"NewYork-Presbyterian"
"1503","NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.","392",2015,"Total_Payments",-3.4,"NewYork-Presbyterian"
"1504","NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.","392",2015,"Non_Medicare_Payments",-4.7,"NewYork-Presbyterian"
"1505","NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.","392",2016,"Discharges",9.4,"NewYork-Presbyterian"
"1506","NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.","392",2016,"Medicare_Payments",-1.3,"NewYork-Presbyterian"
"1507","NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.","392",2016,"Total_Payments",0.4,"NewYork-Presbyterian"
"1508","NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.","392",2016,"Non_Medicare_Payments",10.3,"NewYork-Presbyterian"
"1509","NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.","392",2017,"Discharges",7.3,"NewYork-Presbyterian"
"1510","NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.","392",2017,"Medicare_Payments",1.4,"NewYork-Presbyterian"
"1511","NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.","392",2017,"Total_Payments",1.5,"NewYork-Presbyterian"
"1512","NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.","392",2017,"Non_Medicare_Payments",2.1,"NewYork-Presbyterian"
"1513","NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.","470",2015,"Discharges",NA,"NewYork-Presbyterian"
"1514","NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.","470",2015,"Medicare_Payments",NA,"NewYork-Presbyterian"
"1515","NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.","470",2015,"Total_Payments",NA,"NewYork-Presbyterian"
"1516","NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.","470",2015,"Non_Medicare_Payments",NA,"NewYork-Presbyterian"
"1517","NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.","470",2016,"Discharges",7.1,"NewYork-Presbyterian"
"1518","NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.","470",2016,"Medicare_Payments",0.2,"NewYork-Presbyterian"
"1519","NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.","470",2016,"Total_Payments",-0.3,"NewYork-Presbyterian"
"1520","NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.","470",2016,"Non_Medicare_Payments",-6.6,"NewYork-Presbyterian"
"1521","NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.","470",2017,"Discharges",-20,"NewYork-Presbyterian"
"1522","NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.","470",2017,"Medicare_Payments",1.8,"NewYork-Presbyterian"
"1523","NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.","470",2017,"Total_Payments",1.9,"NewYork-Presbyterian"
"1524","NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.","470",2017,"Non_Medicare_Payments",3.2,"NewYork-Presbyterian"
"1525","NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.","871",2015,"Discharges",-17.8,"NewYork-Presbyterian"
"1526","NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.","871",2015,"Medicare_Payments",3.8,"NewYork-Presbyterian"
"1527","NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.","871",2015,"Total_Payments",-1.1,"NewYork-Presbyterian"
"1528","NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.","871",2015,"Non_Medicare_Payments",-55.1,"NewYork-Presbyterian"
"1529","NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.","871",2016,"Discharges",20.3,"NewYork-Presbyterian"
"1530","NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.","871",2016,"Medicare_Payments",-11.4,"NewYork-Presbyterian"
"1531","NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.","871",2016,"Total_Payments",-9.8,"NewYork-Presbyterian"
"1532","NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.","871",2016,"Non_Medicare_Payments",31.3,"NewYork-Presbyterian"
"1533","NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.","871",2017,"Discharges",6.7,"NewYork-Presbyterian"
"1534","NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.","871",2017,"Medicare_Payments",6.2,"NewYork-Presbyterian"
"1535","NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.","871",2017,"Total_Payments",4.9,"NewYork-Presbyterian"
"1536","NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.","871",2017,"Non_Medicare_Payments",-16.8,"NewYork-Presbyterian"
"1537","NORTH CENTRAL BRONX HOSPITAL","291",2015,"Discharges",NA,"Health+"
"1538","NORTH CENTRAL BRONX HOSPITAL","291",2015,"Medicare_Payments",NA,"Health+"
"1539","NORTH CENTRAL BRONX HOSPITAL","291",2015,"Total_Payments",NA,"Health+"
"1540","NORTH CENTRAL BRONX HOSPITAL","291",2015,"Non_Medicare_Payments",NA,"Health+"
"1541","NORTH CENTRAL BRONX HOSPITAL","291",2016,"Discharges",NA,"Health+"
"1542","NORTH CENTRAL BRONX HOSPITAL","291",2016,"Medicare_Payments",NA,"Health+"
"1543","NORTH CENTRAL BRONX HOSPITAL","291",2016,"Total_Payments",NA,"Health+"
"1544","NORTH CENTRAL BRONX HOSPITAL","291",2016,"Non_Medicare_Payments",NA,"Health+"
"1545","NORTH CENTRAL BRONX HOSPITAL","291",2017,"Discharges",81.8,"Health+"
"1546","NORTH CENTRAL BRONX HOSPITAL","291",2017,"Medicare_Payments",-0.2,"Health+"
"1547","NORTH CENTRAL BRONX HOSPITAL","291",2017,"Total_Payments",-1.7,"Health+"
"1548","NORTH CENTRAL BRONX HOSPITAL","291",2017,"Non_Medicare_Payments",-13.1,"Health+"
"1549","NORTH CENTRAL BRONX HOSPITAL","312",2015,"Discharges",-12.5,"Health+"
"1550","NORTH CENTRAL BRONX HOSPITAL","312",2015,"Medicare_Payments",-15,"Health+"
"1551","NORTH CENTRAL BRONX HOSPITAL","312",2015,"Total_Payments",-11.4,"Health+"
"1552","NORTH CENTRAL BRONX HOSPITAL","312",2015,"Non_Medicare_Payments",28.9,"Health+"
"1553","NORTH CENTRAL BRONX HOSPITAL","312",2016,"Discharges",50,"Health+"
"1554","NORTH CENTRAL BRONX HOSPITAL","312",2016,"Medicare_Payments",41.2,"Health+"
"1555","NORTH CENTRAL BRONX HOSPITAL","312",2016,"Total_Payments",47,"Health+"
"1556","NORTH CENTRAL BRONX HOSPITAL","312",2016,"Non_Medicare_Payments",89.3,"Health+"
"1557","NORTH CENTRAL BRONX HOSPITAL","312",2017,"Discharges",-19,"Health+"
"1558","NORTH CENTRAL BRONX HOSPITAL","312",2017,"Medicare_Payments",-34.1,"Health+"
"1559","NORTH CENTRAL BRONX HOSPITAL","312",2017,"Total_Payments",-35.3,"Health+"
"1560","NORTH CENTRAL BRONX HOSPITAL","312",2017,"Non_Medicare_Payments",-41.7,"Health+"
"1561","NORTH CENTRAL BRONX HOSPITAL","392",2015,"Discharges",3.3,"Health+"
"1562","NORTH CENTRAL BRONX HOSPITAL","392",2015,"Medicare_Payments",-13.4,"Health+"
"1563","NORTH CENTRAL BRONX HOSPITAL","392",2015,"Total_Payments",-12.5,"Health+"
"1564","NORTH CENTRAL BRONX HOSPITAL","392",2015,"Non_Medicare_Payments",-5.5,"Health+"
"1565","NORTH CENTRAL BRONX HOSPITAL","392",2016,"Discharges",-38.7,"Health+"
"1566","NORTH CENTRAL BRONX HOSPITAL","392",2016,"Medicare_Payments",-3.7,"Health+"
"1567","NORTH CENTRAL BRONX HOSPITAL","392",2016,"Total_Payments",-4.8,"Health+"
"1568","NORTH CENTRAL BRONX HOSPITAL","392",2016,"Non_Medicare_Payments",-13.4,"Health+"
"1569","NORTH CENTRAL BRONX HOSPITAL","392",2017,"Discharges",36.8,"Health+"
"1570","NORTH CENTRAL BRONX HOSPITAL","392",2017,"Medicare_Payments",-4,"Health+"
"1571","NORTH CENTRAL BRONX HOSPITAL","392",2017,"Total_Payments",-3.8,"Health+"
"1572","NORTH CENTRAL BRONX HOSPITAL","392",2017,"Non_Medicare_Payments",-2.8,"Health+"
"1573","NORTH CENTRAL BRONX HOSPITAL","871",2015,"Discharges",4.5,"Health+"
"1574","NORTH CENTRAL BRONX HOSPITAL","871",2015,"Medicare_Payments",-15,"Health+"
"1575","NORTH CENTRAL BRONX HOSPITAL","871",2015,"Total_Payments",-15.6,"Health+"
"1576","NORTH CENTRAL BRONX HOSPITAL","871",2015,"Non_Medicare_Payments",-19.8,"Health+"
"1577","NORTH CENTRAL BRONX HOSPITAL","871",2016,"Discharges",-34.8,"Health+"
"1578","NORTH CENTRAL BRONX HOSPITAL","871",2016,"Medicare_Payments",-8.9,"Health+"
"1579","NORTH CENTRAL BRONX HOSPITAL","871",2016,"Total_Payments",-11.1,"Health+"
"1580","NORTH CENTRAL BRONX HOSPITAL","871",2016,"Non_Medicare_Payments",-26.9,"Health+"
"1581","NORTH CENTRAL BRONX HOSPITAL","871",2017,"Discharges",-26.7,"Health+"
"1582","NORTH CENTRAL BRONX HOSPITAL","871",2017,"Medicare_Payments",-4,"Health+"
"1583","NORTH CENTRAL BRONX HOSPITAL","871",2017,"Total_Payments",-5.5,"Health+"
"1584","NORTH CENTRAL BRONX HOSPITAL","871",2017,"Non_Medicare_Payments",-19.1,"Health+"
"1585","NYU LANGONE HOSPITALS","291",2015,"Discharges",23.2,"NYU Langone"
"1586","NYU LANGONE HOSPITALS","291",2015,"Medicare_Payments",-5.1,"NYU Langone"
"1587","NYU LANGONE HOSPITALS","291",2015,"Total_Payments",0.7,"NYU Langone"
"1588","NYU LANGONE HOSPITALS","291",2015,"Non_Medicare_Payments",38.7,"NYU Langone"
"1589","NYU LANGONE HOSPITALS","291",2016,"Discharges",6.4,"NYU Langone"
"1590","NYU LANGONE HOSPITALS","291",2016,"Medicare_Payments",3.8,"NYU Langone"
"1591","NYU LANGONE HOSPITALS","291",2016,"Total_Payments",1.4,"NYU Langone"
"1592","NYU LANGONE HOSPITALS","291",2016,"Non_Medicare_Payments",-9.1,"NYU Langone"
"1593","NYU LANGONE HOSPITALS","291",2017,"Discharges",75.5,"NYU Langone"
"1594","NYU LANGONE HOSPITALS","291",2017,"Medicare_Payments",0.3,"NYU Langone"
"1595","NYU LANGONE HOSPITALS","291",2017,"Total_Payments",-0.5,"NYU Langone"
"1596","NYU LANGONE HOSPITALS","291",2017,"Non_Medicare_Payments",-5.1,"NYU Langone"
"1597","NYU LANGONE HOSPITALS","312",2015,"Discharges",-19.6,"NYU Langone"
"1598","NYU LANGONE HOSPITALS","312",2015,"Medicare_Payments",-1.6,"NYU Langone"
"1599","NYU LANGONE HOSPITALS","312",2015,"Total_Payments",0.9,"NYU Langone"
"1600","NYU LANGONE HOSPITALS","312",2015,"Non_Medicare_Payments",10.8,"NYU Langone"
"1601","NYU LANGONE HOSPITALS","312",2016,"Discharges",-19.1,"NYU Langone"
"1602","NYU LANGONE HOSPITALS","312",2016,"Medicare_Payments",3.2,"NYU Langone"
"1603","NYU LANGONE HOSPITALS","312",2016,"Total_Payments",10.4,"NYU Langone"
"1604","NYU LANGONE HOSPITALS","312",2016,"Non_Medicare_Payments",36.3,"NYU Langone"
"1605","NYU LANGONE HOSPITALS","312",2017,"Discharges",-9.7,"NYU Langone"
"1606","NYU LANGONE HOSPITALS","312",2017,"Medicare_Payments",7.9,"NYU Langone"
"1607","NYU LANGONE HOSPITALS","312",2017,"Total_Payments",-5.8,"NYU Langone"
