"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_002E","B02001_002M","B02001_003E","B02001_003M","B02001_004E","B02001_004M","B02001_005E","B02001_005M","B02001_006E","B02001_006M","B02001_007E","B02001_007M","B02001_008E","B02001_008M","B02001_009E","B02001_009M","B02001_010E","B02001_010M"
"1400000US36047038900","Census Tract 389, Kings County, New York","2994","385","1319","333","281","133","92","147","377","155","0","12","891","369","34","32","0","12","34","32"
"1400000US36047043400","Census Tract 434, Kings County, New York","3389","419","1998","322","107","78","0","12","1207","376","0","12","33","51","44","53","0","12","44","53"
"1400000US36047043500","Census Tract 435, Kings County, New York","4912","497","1287","346","1136","256","0","12","100","86","0","12","2203","534","186","160","167","156","19","40"
"1400000US36047031100","Census Tract 311, Kings County, New York","2998","376","225","116","2430","341","0","12","15","23","0","12","175","124","153","110","0","12","153","110"
"1400000US36047031400","Census Tract 314, Kings County, New York","5138","495","3854","493","22","22","20","34","1126","287","0","17","116","115","0","17","0","17","0","17"
"1400000US36047034100","Census Tract 341, Kings County, New York","2937","355","415","175","2281","381","0","12","35","37","0","12","149","118","57","61","0","12","57","61"
"1400000US36047118201","Census Tract 1182.01, Kings County, New York","2859","310","1437","356","704","282","48","64","102","61","0","12","510","199","58","76","0","12","58","76"
"1400000US36047035300","Census Tract 353, Kings County, New York","5091","519","1141","416","3310","505","0","17","158","111","0","17","337","264","145","83","9","14","136","81"
"1400000US36047064600","Census Tract 646, Kings County, New York","2297","210","2001","209","48","49","26","41","170","140","0","12","21","22","31","30","0","12","31","30"
"1400000US36047065400","Census Tract 654, Kings County, New York","1486","181","1180","163","35","36","0","12","208","102","0","12","13","21","50","49","0","12","50","49"
"1400000US36047095600","Census Tract 956, Kings County, New York","4539","602","446","305","3912","534","33","50","116","129","0","12","32","46","0","12","0","12","0","12"
"1400000US36047096000","Census Tract 960, Kings County, New York","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1400000US36047098600","Census Tract 986, Kings County, New York","2961","299","88","66","2712","289","0","12","53","38","0","12","65","68","43","45","0","12","43","45"
"1400000US36047102600","Census Tract 1026, Kings County, New York","2868","316","89","47","2649","332","12","16","41","62","0","12","56","60","21","24","21","24","0","12"
"1400000US36047103400","Census Tract 1034, Kings County, New York","4145","623","252","127","3109","508","40","37","0","12","0","12","697","353","47","78","0","12","47","78"
"1400000US36047107000","Census Tract 1070, Kings County, New York","1968","180","140","147","1538","300","0","12","93","124","0","12","157","223","40","37","7","12","33","35"
"1400000US36047114201","Census Tract 1142.01, Kings County, New York","1700","301","526","267","397","130","0","12","32","32","0","12","622","255","123","68","27","39","96","57"
"1400000US36047004100","Census Tract 41, Kings County, New York","3642","470","2659","455","398","241","0","12","305","141","0","12","165","116","115","73","55","52","60","45"
"1400000US36047005201","Census Tract 52.01, Kings County, New York","1666","157","1316","199","11","16","12","20","286","120","0","12","41","45","0","12","0","12","0","12"
"1400000US36047005601","Census Tract 56.01, Kings County, New York","2462","244","2075","264","163","177","0","12","100","75","0","12","67","89","57","57","0","12","57","57"
"1400000US36047005602","Census Tract 56.02, Kings County, New York","1606","154","1209","155","31","30","0","12","228","141","0","12","100","113","38","38","9","14","29","35"
"1400000US36047005800","Census Tract 58, Kings County, New York","3092","323","2166","331","53","57","0","12","503","235","0","12","270","142","100","95","47","66","53","55"
"1400000US36047005900","Census Tract 59, Kings County, New York","1253","172","822","141","123","103","0","12","30","26","0","12","187","125","91","52","6","9","85","51"
"1400000US36047006400","Census Tract 64, Kings County, New York","3062","322","2407","393","57","59","0","12","309","164","0","12","212","188","77","62","0","12","77","62"
"1400000US36047009400","Census Tract 94, Kings County, New York","5253","500","979","304","96","132","0","17","3228","475","0","17","827","354","123","162","102","159","21","25"
"1400000US36047010400","Census Tract 104, Kings County, New York","5362","532","489","121","61","60","0","17","4531","580","0","17","244","184","37","37","9","16","28","34"
"1400000US36047013000","Census Tract 130, Kings County, New York","5028","630","2641","518","216","147","50","77","1097","295","0","17","610","314","414","268","228","228","186","108"
"1400000US36047013200","Census Tract 132, Kings County, New York","2200","288","700","170","72","75","0","12","1161","292","0","12","261","164","6","10","0","12","6","10"
"1400000US36047020600","Census Tract 206, Kings County, New York","2417","227","1657","197","11","13","0","12","655","128","0","12","94","83","0","12","0","12","0","12"
"1400000US36047021000","Census Tract 210, Kings County, New York","4153","435","1360","258","47","48","0","12","2070","436","0","12","634","294","42","42","10","15","32","39"
"1400000US36047022200","Census Tract 222, Kings County, New York","3943","564","3741","590","0","12","0","12","137","91","0","12","0","12","65","89","0","12","65","89"
"1400000US36047022700","Census Tract 227, Kings County, New York","3654","381","1271","252","1934","375","0","12","147","61","10","14","65","53","227","116","14","19","213","112"
"1400000US36047023000","Census Tract 230, Kings County, New York","4171","604","3543","600","117","151","0","12","340","279","0","12","116","121","55","58","34","53","21","25"
"1400000US36047024800","Census Tract 248, Kings County, New York","2749","311","1170","207","37","46","18","51","1198","262","0","12","276","189","50","40","0","12","50","40"
"1400000US36047025200","Census Tract 252, Kings County, New York","4921","463","2081","281","119","88","44","42","1770","371","0","12","731","426","176","89","68","63","108","98"
"1400000US36047025700","Census Tract 257, Kings County, New York","2136","302","797","184","724","263","68","98","52","63","0","12","440","176","55","53","6","14","49","46"
"1400000US36047026200","Census Tract 262, Kings County, New York","2550","287","958","248","42","43","0","12","1202","235","0","12","270","191","78","73","0","12","78","73"
"1400000US36047026700","Census Tract 267, Kings County, New York","4095","491","1188","283","2419","406","0","12","95","73","0","12","186","122","207","196","26","29","181","196"
"1400000US36047051100","Census Tract 511, Kings County, New York","4262","333","2285","376","557","281","0","12","824","187","0","12","373","188","223","99","82","61","141","78"
"1400000US36047051500","Census Tract 515, Kings County, New York","2289","173","1627","222","164","105","0","12","196","83","0","12","232","111","70","37","21","24","49","36"
"1400000US36047052700","Census Tract 527, Kings County, New York","6465","690","3080","642","532","335","48","80","366","235","0","17","2051","634","388","160","135","120","253","158"
"1400000US36047052900","Census Tract 529, Kings County, New York","3721","518","3514","492","66","81","0","12","0","12","0","12","129","134","12","20","0","12","12","20"
"1400000US36047054700","Census Tract 547, Kings County, New York","5444","570","4474","630","258","170","0","17","188","108","0","17","404","251","120","77","11","18","109","74"
"1400000US36047055600","Census Tract 556, Kings County, New York","3678","461","3038","484","30","24","0","12","442","175","0","12","73","115","95","73","0","12","95","73"
"1400000US36047056400","Census Tract 564, Kings County, New York","2519","204","1980","169","42","42","0","12","389","143","76","109","27","26","5","7","0","12","5","7"
"1400000US36047057000","Census Tract 570, Kings County, New York","3494","316","2210","248","100","49","0","12","1011","253","0","12","155","176","18","20","0","12","18","20"
"1400000US36047057900","Census Tract 579, Kings County, New York","1117","216","739","97","122","151","8","10","38","34","0","12","171","87","39","30","0","12","39","30"
"1400000US36047058400","Census Tract 584, Kings County, New York","3415","389","2333","380","218","192","0","12","676","252","0","12","133","128","55","56","20","25","35","40"
"1400000US36047058600","Census Tract 586, Kings County, New York","2901","326","703","229","22","21","0","12","1830","276","0","12","327","300","19","27","0","12","19","27"
"1400000US36047000200","Census Tract 2, Kings County, New York","1243","285","561","226","48","53","0","12","62","47","0","12","510","205","62","56","62","56","0","12"
"1400000US36047000700","Census Tract 7, Kings County, New York","4010","365","3241","379","59","42","0","12","365","149","0","12","68","71","277","162","126","123","151","91"
"1400000US36047064200","Census Tract 642, Kings County, New York","2276","257","1829","287","89","75","0","12","184","149","0","12","72","111","102","65","26","28","76","57"
"1400000US36047068000","Census Tract 680, Kings County, New York","2293","224","279","97","1690","276","0","12","113","79","0","12","99","109","112","103","31","46","81","88"
"1400000US36047072400","Census Tract 724, Kings County, New York","1841","195","94","77","1703","198","0","12","1","2","0","12","0","12","43","29","2","5","41","29"
"1400000US36047072800","Census Tract 728, Kings County, New York","3811","446","260","123","3382","433","0","12","99","106","0","12","55","66","15","22","0","12","15","22"
"1400000US36047075000","Census Tract 750, Kings County, New York","2711","279","2161","287","311","147","0","12","88","79","0","12","79","99","72","96","0","12","72","96"
"1400000US36047076000","Census Tract 760, Kings County, New York","3108","324","2768","379","127","131","0","12","110","138","0","12","50","78","53","59","0","12","53","59"
"1400000US36047081600","Census Tract 816, Kings County, New York","2573","276","151","88","2004","302","0","12","149","78","0","12","207","143","62","61","32","49","30","35"
"1400000US36047082800","Census Tract 828, Kings County, New York","4013","441","252","174","3438","411","22","27","8","12","0","12","230","210","63","72","0","12","63","72"
"1400000US36047083200","Census Tract 832, Kings County, New York","2089","218","0","12","2019","231","0","12","50","55","0","12","8","11","12","18","12","18","0","12"
