apr_drg_code,facility_name,race,ethnicity,payment_typology_1,apr_severity_of_illness,age_group,patients,mean_length_of_stay,mean_total_charges_day,System,area_sqmi,Number of Beds
194,Jamaica Hospital Medical Center,Black/African American,Not Span/Hispanic,Private Health Insurance,Major,50 to 69,5,5.6,3839.454,Others,19.28,402
194,Jamaica Hospital Medical Center,Black/African American,Not Span/Hispanic,Private Health Insurance,Minor,50 to 69,3,1.6666666666666667,5597.333333333333,Others,19.28,402
194,Jamaica Hospital Medical Center,Black/African American,Not Span/Hispanic,Private Health Insurance,Moderate,30 to 49,6,3,4354.433333333333,Others,19.28,402
194,Jamaica Hospital Medical Center,Black/African American,Not Span/Hispanic,Private Health Insurance,Moderate,50 to 69,4,1.75,5376.875,Others,19.28,402
194,Jamaica Hospital Medical Center,Black/African American,Not Span/Hispanic,Private Health Insurance,Moderate,70 or Older,1,7,3560.43,Others,19.28,402
194,Jamaica Hospital Medical Center,Black/African American,Not Span/Hispanic,Self-Pay,Extreme,70 or Older,1,16,5337.12,Others,19.28,402
194,Jamaica Hospital Medical Center,Black/African American,Not Span/Hispanic,Self-Pay,Major,70 or Older,1,3,4505.33,Others,19.28,402
194,Jamaica Hospital Medical Center,Black/African American,Not Span/Hispanic,Self-Pay,Minor,50 to 69,1,6,3673.67,Others,19.28,402
194,Jamaica Hospital Medical Center,Black/African American,Not Span/Hispanic,Self-Pay,Moderate,30 to 49,2,1,4777,Others,19.28,402
194,Jamaica Hospital Medical Center,Black/African American,Not Span/Hispanic,Self-Pay,Moderate,50 to 69,2,2.5,6021.93,Others,19.28,402
194,Jamaica Hospital Medical Center,Black/African American,Not Span/Hispanic,Self-Pay,Moderate,70 or Older,1,3,3213.33,Others,19.28,402
194,Jamaica Hospital Medical Center,Black/African American,Spanish/Hispanic,Medicare,Major,70 or Older,4,5,3736.96,Others,19.28,402
194,Jamaica Hospital Medical Center,Black/African American,Spanish/Hispanic,Medicare,Minor,50 to 69,1,1,4751,Others,19.28,402
194,Jamaica Hospital Medical Center,Black/African American,Spanish/Hispanic,Medicare,Minor,70 or Older,1,3,4370.67,Others,19.28,402
194,Jamaica Hospital Medical Center,Black/African American,Spanish/Hispanic,Medicare,Moderate,50 to 69,3,3,4924.756666666667,Others,19.28,402
194,Jamaica Hospital Medical Center,Black/African American,Spanish/Hispanic,Medicare,Moderate,70 or Older,14,4.928571428571429,4049.953571428571,Others,19.28,402
194,Jamaica Hospital Medical Center,Black/African American,Spanish/Hispanic,Private Health Insurance,Moderate,50 to 69,1,3,4926,Others,19.28,402
194,Jamaica Hospital Medical Center,Black/African American,Unknown,Medicare,Major,70 or Older,2,12,4190.35,Others,19.28,402
194,Jamaica Hospital Medical Center,Multi-racial,Not Span/Hispanic,Medicare,Extreme,70 or Older,1,19,4500.47,Others,19.28,402
194,Jamaica Hospital Medical Center,Multi-racial,Not Span/Hispanic,Medicare,Major,30 to 49,1,8,4472.5,Others,19.28,402
194,Jamaica Hospital Medical Center,Multi-racial,Not Span/Hispanic,Medicare,Major,70 or Older,1,6,4387.33,Others,19.28,402
194,Jamaica Hospital Medical Center,Multi-racial,Not Span/Hispanic,Medicare,Moderate,30 to 49,1,4,5019,Others,19.28,402
194,Jamaica Hospital Medical Center,Multi-racial,Not Span/Hispanic,Medicare,Moderate,50 to 69,1,1,6952,Others,19.28,402
194,Jamaica Hospital Medical Center,Multi-racial,Not Span/Hispanic,Medicare,Moderate,70 or Older,1,2,6117.5,Others,19.28,402
194,Jamaica Hospital Medical Center,Multi-racial,Spanish/Hispanic,Medicare,Moderate,50 to 69,1,3,3766.33,Others,19.28,402
194,Jamaica Hospital Medical Center,Other Race,Multi-ethnic,Private Health Insurance,Moderate,50 to 69,1,3,3789,Others,19.28,402
194,Jamaica Hospital Medical Center,Other Race,Not Span/Hispanic,Blue Cross/Blue Shield,Minor,70 or Older,1,1,4964,Others,19.28,402
194,Jamaica Hospital Medical Center,Other Race,Not Span/Hispanic,Blue Cross/Blue Shield,Moderate,30 to 49,1,2,4725.5,Others,19.28,402
194,Jamaica Hospital Medical Center,Other Race,Not Span/Hispanic,Blue Cross/Blue Shield,Moderate,50 to 69,5,4.8,4517.694,Others,19.28,402
194,Jamaica Hospital Medical Center,Other Race,Not Span/Hispanic,Medicare,Extreme,30 to 49,1,4,4004,Others,19.28,402
194,Jamaica Hospital Medical Center,Other Race,Not Span/Hispanic,Medicare,Extreme,70 or Older,3,9,5905.566666666667,Others,19.28,402
194,Jamaica Hospital Medical Center,Other Race,Not Span/Hispanic,Medicare,Major,30 to 49,1,4,5260.75,Others,19.28,402
194,Jamaica Hospital Medical Center,Other Race,Not Span/Hispanic,Medicare,Major,50 to 69,19,4.947368421052632,4988.684210526316,Others,19.28,402
194,Jamaica Hospital Medical Center,Other Race,Not Span/Hispanic,Medicare,Major,70 or Older,25,6.88,4822.7956,Others,19.28,402
194,Jamaica Hospital Medical Center,Other Race,Not Span/Hispanic,Medicare,Minor,50 to 69,2,1.5,4536,Others,19.28,402
194,Jamaica Hospital Medical Center,Other Race,Not Span/Hispanic,Medicare,Minor,70 or Older,12,2.4166666666666665,4949,Others,19.28,402
194,Jamaica Hospital Medical Center,Other Race,Not Span/Hispanic,Medicare,Moderate,50 to 69,18,2.111111111111111,5479.4077777777775,Others,19.28,402
194,Jamaica Hospital Medical Center,Other Race,Not Span/Hispanic,Medicare,Moderate,70 or Older,49,4.346938775510204,4702.93,Others,19.28,402
194,Jamaica Hospital Medical Center,Other Race,Not Span/Hispanic,Private Health Insurance,Major,18 to 29,1,2,4927,Others,19.28,402
194,Jamaica Hospital Medical Center,Other Race,Not Span/Hispanic,Private Health Insurance,Major,50 to 69,4,3.75,5356.415,Others,19.28,402
194,Jamaica Hospital Medical Center,Other Race,Not Span/Hispanic,Private Health Insurance,Minor,30 to 49,1,1,4182,Others,19.28,402
194,Jamaica Hospital Medical Center,Other Race,Not Span/Hispanic,Private Health Insurance,Minor,50 to 69,1,1,5102,Others,19.28,402
194,Jamaica Hospital Medical Center,Other Race,Not Span/Hispanic,Private Health Insurance,Moderate,50 to 69,6,2.1666666666666665,5159.791666666667,Others,19.28,402
194,Jamaica Hospital Medical Center,Other Race,Not Span/Hispanic,Self-Pay,Extreme,70 or Older,1,2,5182,Others,19.28,402
194,Jamaica Hospital Medical Center,Other Race,Not Span/Hispanic,Self-Pay,Major,30 to 49,1,5,3892.2,Others,19.28,402
194,Jamaica Hospital Medical Center,Other Race,Not Span/Hispanic,Self-Pay,Major,50 to 69,1,2,5380,Others,19.28,402
194,Jamaica Hospital Medical Center,Other Race,Not Span/Hispanic,Self-Pay,Minor,50 to 69,1,2,4265.5,Others,19.28,402
194,Jamaica Hospital Medical Center,Other Race,Not Span/Hispanic,Self-Pay,Moderate,30 to 49,1,6,3518.83,Others,19.28,402
194,Jamaica Hospital Medical Center,Other Race,Not Span/Hispanic,Self-Pay,Moderate,50 to 69,2,2.5,4372.835,Others,19.28,402
194,Jamaica Hospital Medical Center,Other Race,Not Span/Hispanic,Self-Pay,Moderate,70 or Older,1,5,3354.8,Others,19.28,402
194,Jamaica Hospital Medical Center,Other Race,Spanish/Hispanic,Blue Cross/Blue Shield,Moderate,50 to 69,1,2,4297,Others,19.28,402
194,Jamaica Hospital Medical Center,Other Race,Spanish/Hispanic,Medicare,Extreme,70 or Older,3,4.666666666666667,7241.98,Others,19.28,402
194,Jamaica Hospital Medical Center,Other Race,Spanish/Hispanic,Medicare,Major,50 to 69,2,5,4019.69,Others,19.28,402
194,Jamaica Hospital Medical Center,Other Race,Spanish/Hispanic,Medicare,Major,70 or Older,6,8.833333333333334,4756.683333333333,Others,19.28,402
194,Jamaica Hospital Medical Center,Other Race,Spanish/Hispanic,Medicare,Minor,70 or Older,1,5,3509.2,Others,19.28,402
194,Jamaica Hospital Medical Center,Other Race,Spanish/Hispanic,Medicare,Moderate,50 to 69,2,2.5,5524.25,Others,19.28,402
194,Jamaica Hospital Medical Center,Other Race,Spanish/Hispanic,Medicare,Moderate,70 or Older,7,4.285714285714286,4278.942857142857,Others,19.28,402
194,Jamaica Hospital Medical Center,Other Race,Unknown,Medicare,Major,30 to 49,1,8,4448.75,Others,19.28,402
194,Jamaica Hospital Medical Center,Other Race,Unknown,Medicare,Minor,70 or Older,1,1,4900,Others,19.28,402
194,Jamaica Hospital Medical Center,Other Race,Unknown,Medicare,Moderate,50 to 69,1,1,7865,Others,19.28,402
194,Jamaica Hospital Medical Center,Other Race,Unknown,Medicare,Moderate,70 or Older,1,5,3832.4,Others,19.28,402
194,Jamaica Hospital Medical Center,Other Race,Unknown,Private Health Insurance,Major,50 to 69,1,5,3337,Others,19.28,402
194,Jamaica Hospital Medical Center,White,Not Span/Hispanic,Blue Cross/Blue Shield,Minor,30 to 49,1,1,7759,Others,19.28,402
194,Jamaica Hospital Medical Center,White,Not Span/Hispanic,Blue Cross/Blue Shield,Moderate,50 to 69,1,3,4871,Others,19.28,402
194,Jamaica Hospital Medical Center,White,Not Span/Hispanic,Medicare,Extreme,70 or Older,5,11.6,7006.468,Others,19.28,402
194,Jamaica Hospital Medical Center,White,Not Span/Hispanic,Medicare,Major,30 to 49,1,3,6940.67,Others,19.28,402
194,Jamaica Hospital Medical Center,White,Not Span/Hispanic,Medicare,Major,50 to 69,3,5.666666666666667,6076.046666666667,Others,19.28,402
194,Jamaica Hospital Medical Center,White,Not Span/Hispanic,Medicare,Major,70 or Older,19,6.052631578947368,5080.466842105263,Others,19.28,402
194,Jamaica Hospital Medical Center,White,Not Span/Hispanic,Medicare,Minor,50 to 69,3,2.6666666666666665,4793.056666666666,Others,19.28,402
194,Jamaica Hospital Medical Center,White,Not Span/Hispanic,Medicare,Minor,70 or Older,9,2.7777777777777777,4553.15,Others,19.28,402
194,Jamaica Hospital Medical Center,White,Not Span/Hispanic,Medicare,Moderate,50 to 69,4,3.75,4777.575,Others,19.28,402
194,Jamaica Hospital Medical Center,White,Not Span/Hispanic,Medicare,Moderate,70 or Older,35,3.8285714285714287,4842.1720000000005,Others,19.28,402
194,Jamaica Hospital Medical Center,White,Not Span/Hispanic,Private Health Insurance,Minor,50 to 69,2,1,7582.5,Others,19.28,402
194,Jamaica Hospital Medical Center,White,Not Span/Hispanic,Private Health Insurance,Moderate,30 to 49,1,2,6057,Others,19.28,402
194,Jamaica Hospital Medical Center,White,Not Span/Hispanic,Private Health Insurance,Moderate,50 to 69,1,2,5410.5,Others,19.28,402
194,Jamaica Hospital Medical Center,White,Not Span/Hispanic,Self-Pay,Moderate,50 to 69,1,4,3660.75,Others,19.28,402
194,Jamaica Hospital Medical Center,White,Spanish/Hispanic,Blue Cross/Blue Shield,Major,50 to 69,1,4,6620.5,Others,19.28,402
194,Jamaica Hospital Medical Center,White,Spanish/Hispanic,Blue Cross/Blue Shield,Moderate,50 to 69,1,5,3718.8,Others,19.28,402
194,Jamaica Hospital Medical Center,White,Spanish/Hispanic,Medicare,Extreme,70 or Older,2,20,4897.030000000001,Others,19.28,402
194,Jamaica Hospital Medical Center,White,Spanish/Hispanic,Medicare,Major,30 to 49,1,5,5405.8,Others,19.28,402
194,Jamaica Hospital Medical Center,White,Spanish/Hispanic,Medicare,Major,50 to 69,2,3.5,4980.65,Others,19.28,402
194,Jamaica Hospital Medical Center,White,Spanish/Hispanic,Medicare,Major,70 or Older,15,5.4,4814.953333333333,Others,19.28,402
194,Jamaica Hospital Medical Center,White,Spanish/Hispanic,Medicare,Minor,50 to 69,1,4,4028,Others,19.28,402
194,Jamaica Hospital Medical Center,White,Spanish/Hispanic,Medicare,Minor,70 or Older,9,2.111111111111111,4657.13,Others,19.28,402
194,Jamaica Hospital Medical Center,White,Spanish/Hispanic,Medicare,Moderate,30 to 49,1,2,6564,Others,19.28,402
194,Jamaica Hospital Medical Center,White,Spanish/Hispanic,Medicare,Moderate,50 to 69,3,3,4312.443333333334,Others,19.28,402
194,Jamaica Hospital Medical Center,White,Spanish/Hispanic,Medicare,Moderate,70 or Older,29,3.793103448275862,4407.995517241379,Others,19.28,402
194,Jamaica Hospital Medical Center,White,Spanish/Hispanic,Private Health Insurance,Major,70 or Older,1,2,4808.5,Others,19.28,402
194,Jamaica Hospital Medical Center,White,Spanish/Hispanic,Self-Pay,Major,70 or Older,1,2,5753,Others,19.28,402
194,Jamaica Hospital Medical Center,White,Spanish/Hispanic,Self-Pay,Moderate,50 to 69,1,6,3059.5,Others,19.28,402
194,Jamaica Hospital Medical Center,White,Unknown,Medicare,Extreme,50 to 69,1,23,5100.61,Others,19.28,402
194,Kings County Hospital Center,Black/African American,Not Span/Hispanic,Blue Cross/Blue Shield,Major,50 to 69,2,2,7369.61,Health+,1.44,639
194,Kings County Hospital Center,Black/African American,Not Span/Hispanic,Blue Cross/Blue Shield,Major,70 or Older,1,3,6731.14,Health+,1.44,639
194,Kings County Hospital Center,Black/African American,Not Span/Hispanic,Blue Cross/Blue Shield,Minor,50 to 69,2,1,10254.74,Health+,1.44,639
194,Kings County Hospital Center,Black/African American,Not Span/Hispanic,Blue Cross/Blue Shield,Moderate,50 to 69,4,3.75,7523.0925,Health+,1.44,639
194,Kings County Hospital Center,Black/African American,Not Span/Hispanic,Medicare,Extreme,30 to 49,1,16,7059.96,Health+,1.44,639
194,Kings County Hospital Center,Black/African American,Not Span/Hispanic,Medicare,Extreme,50 to 69,1,18,7990.46,Health+,1.44,639
194,Kings County Hospital Center,Black/African American,Not Span/Hispanic,Medicare,Extreme,70 or Older,9,19.88888888888889,6754.675555555556,Health+,1.44,639
194,Kings County Hospital Center,Black/African American,Not Span/Hispanic,Medicare,Major,30 to 49,3,2.3333333333333335,8308.880000000001,Health+,1.44,639
194,Kings County Hospital Center,Black/African American,Not Span/Hispanic,Medicare,Major,50 to 69,24,5.125,7080.93875,Health+,1.44,639
194,Kings County Hospital Center,Black/African American,Not Span/Hispanic,Medicare,Major,70 or Older,39,7.589743589743589,6624.6453846153845,Health+,1.44,639
194,Kings County Hospital Center,Black/African American,Not Span/Hispanic,Medicare,Minor,30 to 49,3,3,7179.65,Health+,1.44,639
194,Kings County Hospital Center,Black/African American,Not Span/Hispanic,Medicare,Minor,50 to 69,19,2.5789473684210527,7080.228947368421,Health+,1.44,639
194,Kings County Hospital Center,Black/African American,Not Span/Hispanic,Medicare,Minor,70 or Older,26,3.8461538461538463,6943.558076923077,Health+,1.44,639
194,Kings County Hospital Center,Black/African American,Not Span/Hispanic,Medicare,Moderate,30 to 49,2,2,8948.23,Health+,1.44,639
194,Kings County Hospital Center,Black/African American,Not Span/Hispanic,Medicare,Moderate,50 to 69,44,5.431818181818182,7133.984318181818,Health+,1.44,639
194,Kings County Hospital Center,Black/African American,Not Span/Hispanic,Medicare,Moderate,70 or Older,82,5.463414634146342,7035.838414634146,Health+,1.44,639
194,Kings County Hospital Center,Black/African American,Not Span/Hispanic,Private Health Insurance,Major,50 to 69,6,3.1666666666666665,9334.846666666666,Health+,1.44,639
194,Kings County Hospital Center,Black/African American,Not Span/Hispanic,Private Health Insurance,Minor,30 to 49,2,2.5,7189.64,Health+,1.44,639
194,Kings County Hospital Center,Black/African American,Not Span/Hispanic,Private Health Insurance,Minor,50 to 69,9,3.3333333333333335,7924.0888888888885,Health+,1.44,639
194,Kings County Hospital Center,Black/African American,Not Span/Hispanic,Private Health Insurance,Moderate,30 to 49,3,3,8143.62,Health+,1.44,639
194,Kings County Hospital Center,Black/African American,Not Span/Hispanic,Private Health Insurance,Moderate,50 to 69,12,2,7624.915,Health+,1.44,639
194,Kings County Hospital Center,Black/African American,Not Span/Hispanic,Private Health Insurance,Moderate,70 or Older,1,11,5668.83,Health+,1.44,639
194,Kings County Hospital Center,Black/African American,Not Span/Hispanic,Self-Pay,Extreme,30 to 49,1,5,8732.73,Health+,1.44,639
194,Kings County Hospital Center,Black/African American,Not Span/Hispanic,Self-Pay,Major,18 to 29,1,1,11611.27,Health+,1.44,639
194,Kings County Hospital Center,Black/African American,Not Span/Hispanic,Self-Pay,Major,30 to 49,1,1,8839.1,Health+,1.44,639
194,Kings County Hospital Center,Black/African American,Not Span/Hispanic,Self-Pay,Major,50 to 69,2,1.5,10516.855,Health+,1.44,639
194,Kings County Hospital Center,Black/African American,Not Span/Hispanic,Self-Pay,Minor,30 to 49,2,2.5,7184.79,Health+,1.44,639
194,Kings County Hospital Center,Black/African American,Not Span/Hispanic,Self-Pay,Minor,50 to 69,6,2.1666666666666665,7376.906666666667,Health+,1.44,639
194,Kings County Hospital Center,Black/African American,Not Span/Hispanic,Self-Pay,Minor,70 or Older,2,2,6685.38,Health+,1.44,639
194,Kings County Hospital Center,Black/African American,Not Span/Hispanic,Self-Pay,Moderate,30 to 49,6,2.8333333333333335,8154.0216666666665,Health+,1.44,639
194,Kings County Hospital Center,Black/African American,Not Span/Hispanic,Self-Pay,Moderate,50 to 69,10,2,7303.442,Health+,1.44,639
194,Kings County Hospital Center,Black/African American,Not Span/Hispanic,Self-Pay,Moderate,70 or Older,6,5.333333333333333,6904,Health+,1.44,639
194,Kings County Hospital Center,Other Race,Not Span/Hispanic,Medicare,Major,70 or Older,1,7,5659.71,Health+,1.44,639
194,Kings County Hospital Center,Other Race,Not Span/Hispanic,Medicare,Minor,70 or Older,1,3,7473.88,Health+,1.44,639
194,Kings County Hospital Center,Other Race,Not Span/Hispanic,Medicare,Moderate,50 to 69,1,6,6110,Health+,1.44,639
194,Kings County Hospital Center,Other Race,Not Span/Hispanic,Medicare,Moderate,70 or Older,5,3.4,6990.202,Health+,1.44,639
194,Kings County Hospital Center,Other Race,Spanish/Hispanic,Medicare,Major,50 to 69,2,3,7078.6849999999995,Health+,1.44,639
194,Kings County Hospital Center,Other Race,Spanish/Hispanic,Medicare,Major,70 or Older,1,6,5656.09,Health+,1.44,639
194,Kings County Hospital Center,Other Race,Spanish/Hispanic,Medicare,Moderate,50 to 69,1,1,7290.35,Health+,1.44,639
194,Kings County Hospital Center,Other Race,Spanish/Hispanic,Medicare,Moderate,70 or Older,4,4.25,6592.125,Health+,1.44,639
194,Kings County Hospital Center,Other Race,Spanish/Hispanic,Self-Pay,Moderate,30 to 49,1,1,10322.21,Health+,1.44,639
194,Kings County Hospital Center,Other Race,Spanish/Hispanic,Self-Pay,Moderate,50 to 69,1,5,8938.13,Health+,1.44,639
194,Kings County Hospital Center,White,Not Span/Hispanic,Blue Cross/Blue Shield,Moderate,70 or Older,1,1,6941.59,Health+,1.44,639
194,Kings County Hospital Center,White,Not Span/Hispanic,Medicare,Moderate,70 or Older,2,3,6963.610000000001,Health+,1.44,639
194,Kings County Hospital Center,White,Not Span/Hispanic,Self-Pay,Minor,50 to 69,1,2,6691.77,Health+,1.44,639
194,Kingsbrook Jewish Medical Center,Black/African American,Not Span/Hispanic,Blue Cross/Blue Shield,Extreme,30 to 49,1,3,9331.67,SUNY,1.66,303
194,Kingsbrook Jewish Medical Center,Black/African American,Not Span/Hispanic,Blue Cross/Blue Shield,Major,30 to 49,1,13,7270.69,SUNY,1.66,303
194,Kingsbrook Jewish Medical Center,Black/African American,Not Span/Hispanic,Blue Cross/Blue Shield,Major,50 to 69,3,12,6604.43,SUNY,1.66,303
194,Kingsbrook Jewish Medical Center,Black/African American,Not Span/Hispanic,Blue Cross/Blue Shield,Moderate,30 to 49,2,3.5,9410.45,SUNY,1.66,303
194,Kingsbrook Jewish Medical Center,Black/African American,Not Span/Hispanic,Blue Cross/Blue Shield,Moderate,50 to 69,3,3.6666666666666665,8000.29,SUNY,1.66,303
